experiment,system,dataset,target_recall,base_label,chunks,slots,k,run_index,recall_at_10,recall_at_100,recall,qps,avg_latency_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,stddev_ms,gpu_mem_peak_mib,nprobe,k_rank_cluster,k_rank_all_tokens,itopk_size,overlap_chunks,binary,log,returncode,command,error_tail,effective_concurrent_queries,end_to_end_ms,gpu_mem_current_mib,label,min_ms,nq,stage3_threads,warmup
chimera_chunk_targets,chimera,lotte,0.90,c1,9,1,100,2,0.957489,0.909284,0.909284,450.439,2.220,2.199,2.453,2.503,2.725,7.857,0.336,,64,2400,240,128,9,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6506.989,,r090_c1_c9_run2,1.725,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,9,1,100,3,0.957421,0.909263,0.909263,432.576,2.312,2.314,2.479,2.535,2.881,7.940,0.333,,64,2400,240,128,9,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6775.692,,r090_c1_c9_run3,1.835,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,10,1,100,1,0.957421,0.909307,0.909307,405.627,2.465,2.424,2.731,2.815,3.399,15.572,0.624,,64,2400,240,128,10,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7225.859,,r090_c1_c10_run1,1.840,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,10,1,100,2,0.957421,0.909246,0.909246,427.621,2.338,2.303,2.622,2.676,2.867,8.943,0.348,,64,2400,240,128,10,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6854.204,,r090_c1_c10_run2,1.824,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,10,1,100,3,0.957489,0.909263,0.909263,422.201,2.368,2.312,2.655,2.713,3.236,9.209,0.366,,64,2400,240,128,10,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6942.183,,r090_c1_c10_run3,1.861,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,11,1,100,1,0.957455,0.909311,0.909311,441.930,2.263,2.222,2.493,2.561,2.720,8.742,0.208,,64,2400,240,128,11,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6632.265,,r090_c1_c11_run1,1.896,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,11,1,100,2,0.957489,0.909314,0.909314,456.692,2.189,2.149,2.321,2.460,2.792,16.240,0.442,,64,2400,240,128,11,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6417.899,,r090_c1_c11_run2,1.888,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,11,1,100,3,0.957387,0.909253,0.909253,419.977,2.381,2.354,2.589,2.700,2.856,9.027,0.225,,64,2400,240,128,11,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6978.956,,r090_c1_c11_run3,1.967,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,12,1,100,1,0.957455,0.909277,0.909277,371.506,2.692,2.511,3.181,3.301,3.445,10.707,0.558,,64,2400,240,128,12,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7889.510,,r090_c1_c12_run1,2.033,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,12,1,100,2,0.957421,0.909273,0.909273,392.079,2.550,2.511,2.761,2.879,3.121,7.847,0.292,,64,2400,240,128,12,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7475.526,,r090_c1_c12_run2,2.028,-1,32,5
chimera_chunk_targets,chimera,lotte,0.90,c1,12,1,100,3,0.957489,0.909243,0.909243,379.205,2.637,2.574,3.005,3.077,3.310,8.423,0.368,,64,2400,240,128,12,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7729.332,,r090_c1_c12_run3,2.028,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,1,1,100,1,0.962845,0.950699,0.950699,371.447,2.692,2.694,2.871,2.929,3.030,6.900,0.171,,128,4000,400,192,1,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7890.766,,r095_f1_c1_run1,2.155,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,1,1,100,2,0.962845,0.950648,0.950648,375.738,2.661,2.661,2.844,2.896,3.003,6.332,0.178,,128,4000,400,192,1,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7800.655,,r095_f1_c1_run2,2.029,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,1,1,100,3,0.962845,0.95071,0.95071,372.378,2.685,2.660,2.832,2.887,3.015,16.546,0.576,,128,4000,400,192,1,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7871.040,,r095_f1_c1_run3,2.036,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,2,1,100,1,0.962845,0.950665,0.950665,412.628,2.423,2.403,2.560,2.608,2.753,10.259,0.356,,128,4000,400,192,2,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7103.248,,r095_f1_c2_run1,1.956,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,2,1,100,2,0.962845,0.950679,0.950679,416.401,2.401,2.385,2.547,2.601,2.714,8.896,0.284,,128,4000,400,192,2,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7038.889,,r095_f1_c2_run2,1.942,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,2,1,100,3,0.962845,0.950655,0.950655,412.677,2.423,2.398,2.560,2.614,2.807,8.171,0.359,,128,4000,400,192,2,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,7102.414,,r095_f1_c2_run3,1.928,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,3,1,100,1,0.962811,0.950703,0.950703,429.188,2.330,2.313,2.479,2.526,2.643,7.433,0.249,,128,4000,400,192,3,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6829.170,,r095_f1_c3_run1,1.880,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,3,1,100,2,0.962845,0.950706,0.950706,423.281,2.362,2.338,2.502,2.550,2.723,8.638,0.368,,128,4000,400,192,3,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6924.478,,r095_f1_c3_run2,1.914,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,3,1,100,3,0.962845,0.950727,0.950727,436.661,2.290,2.284,2.436,2.479,2.574,7.196,0.158,,128,4000,400,192,3,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6712.297,,r095_f1_c3_run3,1.894,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,4,1,100,1,0.962845,0.950655,0.950655,433.323,2.308,2.267,2.430,2.489,2.618,16.688,0.595,,128,4000,400,192,4,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6764.001,,r095_f1_c4_run1,1.912,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,4,1,100,2,0.962845,0.950713,0.950713,442.421,2.260,2.253,2.389,2.430,2.515,8.666,0.173,,128,4000,400,192,4,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6624.917,,r095_f1_c4_run2,1.893,-1,32,5
chimera_chunk_targets,chimera,lotte,0.95,f1,4,1,100,3,0.962845,0.950693,0.950693,434.449,2.302,2.269,2.466,2.539,2.710,9.986,0.357,,128,4000,400,192,4,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/lotte/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,6746.479,,r095_f1_c4_run3,1.870,-1,32,5
