implementation,dataset,label,ncells,ndocs,index_source,index_path,queries,k,warmup,avg_time_s,qps,recall,avg_latency_ms,gpu_mem_current_mib,gpu_mem_peak_mib,gpu_mem_total_mib,torch_peak_allocated_mib,torch_peak_reserved_mib,source
plaid_gpu_resident,lotte,c10,8,8000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.014264,70.104622,0.959604,14.264000,23778.00,23778.00,32494.12,19741.78,23236.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c10m,8,10000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.015206,65.762982,0.959843,15.206000,23866.00,23866.00,32494.12,19741.78,23324.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c11,8,12000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.016119,62.037443,0.960218,16.119000,23894.00,23894.00,32494.12,19741.63,23352.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c11m,12,12000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.018820,53.133688,0.960048,18.820000,27066.00,27066.00,32494.12,20442.60,26524.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c13,16,12000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.021239,47.083368,0.960048,21.239000,31646.00,31646.00,32494.12,21357.48,31104.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c13m,16,16000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.023152,43.193662,0.960491,23.152000,31720.00,31720.00,32494.12,21357.48,31178.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c14,16,20000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,10,5,0.025129,39.795115,0.960798,25.129000,31792.00,31792.00,32494.12,21361.03,31250.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k10/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c0,1,250,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.005794,172.581995,0.432040,5.794000,19836.00,19836.00,32494.12,18422.05,19296.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c1,1,500,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.005842,171.175647,0.633122,5.842000,19838.00,19838.00,32494.12,18422.05,19298.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c1m,1,750,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.005866,170.467573,0.725264,5.866000,19838.00,19838.00,32494.12,18422.05,19298.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c2,1,1000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.005969,167.534201,0.774050,5.969000,19838.00,19838.00,32494.12,18422.05,19298.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c2m,1,1500,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.006079,164.501192,0.820607,6.079000,19836.00,19836.00,32494.12,18422.05,19296.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c3,2,1000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.007011,142.626556,0.806738,7.011000,20030.00,20030.00,32494.12,18718.66,19490.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c3m,2,1500,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.007127,140.307778,0.860863,7.127000,20030.00,20030.00,32494.12,18718.66,19490.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c4,2,2000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.007348,136.085755,0.886673,7.348000,20030.00,20030.00,32494.12,18718.66,19490.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c4m,2,3000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.007702,129.839752,0.910000,7.702000,20062.00,20062.00,32494.12,18718.66,19522.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c5,2,4000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.008092,123.575169,0.920212,8.092000,20104.00,20104.00,32494.12,18718.52,19564.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c5m,3,4000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.008983,111.326159,0.932054,8.983000,20566.00,20566.00,32494.12,18947.74,20026.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c7,4,4000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.009771,102.341137,0.936022,9.771000,21094.00,21094.00,32494.12,19235.98,20554.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c7m,4,6000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.010745,93.062673,0.946387,10.745000,21160.00,21160.00,32494.12,19235.98,20618.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c8,4,8000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.011688,85.556413,0.950720,11.688000,21240.00,21240.00,32494.12,19236.16,20698.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c8m,6,8000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.013311,75.126893,0.953582,13.311000,22148.00,22148.00,32494.12,19583.13,21606.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c10,8,8000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.014818,67.487105,0.954265,14.818000,22922.00,22922.00,32494.12,20058.67,22380.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c10m,8,10000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.015716,63.627787,0.956759,15.716000,23116.00,23116.00,32494.12,20057.63,22574.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c11,8,12000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.016635,60.114759,0.958257,16.635000,23182.00,23182.00,32494.12,20057.63,22640.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c11m,12,12000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.019511,51.252167,0.958519,19.511000,26026.00,26026.00,32494.12,20741.77,25484.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c13,16,12000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.022239,44.965399,0.958557,22.239000,30402.00,30402.00,32494.12,21618.11,29860.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c13m,16,16000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.024157,41.396216,0.960147,24.157000,30682.00,30682.00,32494.12,21618.11,30140.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
plaid_gpu_resident,lotte,c14,16,20000,dataset,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/lotte/colbert/indexes/4bit,2931,100,5,0.026190,38.182802,0.961331,26.190000,30786.00,30786.00,32494.12,21619.08,30244.00,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/experiments/plaid_main_topk_r5/k100/lotte/plaid_gpu_resident/benchmark_results.csv
